session_time,frame_id,speed,throttle,steer,brake,gear,engine_rpm,drs,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,last_lap_time,current_lap_time,sector1_time,sector2_time,lap_distance,current_lap_num,sector
1139.2974853515625,68519,309,1.0,-0.0,0.0,8,10995,1,-675.763916015625,2.69423770904541,-276.5707702636719,-50.085548400878906,-0.20048677921295166,-69.7697525024414,79.618,13.183,0.0,0.0,972.83984375,11,0
1139.3065185546875,68520,309,1.0,-0.0,0.0,8,11002,1,-676.598876953125,2.691124677658081,-277.7338562011719,-50.10725021362305,-0.17734085023403168,-69.79747772216797,79.618,13.199,0.0,0.0,974.26953125,11,0
1139.3248291015625,68521,309,1.0,-0.0,0.0,8,11007,1,-677.4342041015625,2.6883468627929688,-278.8974304199219,-50.128440856933594,-0.15997722744941711,-69.82501983642578,79.618,13.216,0.0,0.0,975.6953125,11,0
1139.343017578125,68522,309,1.0,-0.0,0.0,8,11011,1,-678.2698974609375,2.685810089111328,-280.0614318847656,-50.150489807128906,-0.14587444067001343,-69.85316467285156,79.618,13.233,0.0,0.0,977.12109375,11,0
1139.361328125,68523,309,1.0,-0.0,0.0,8,11014,1,-679.10595703125,2.6835403442382812,-281.2259216308594,-50.173030853271484,-0.1293441653251648,-69.8809585571289,79.618,13.249,0.0,0.0,978.55078125,11,0
1139.3795166015625,68524,309,1.0,0.0008226491045206785,0.0,8,11019,1,-679.9423828125,2.6815316677093506,-282.390869140625,-50.19389724731445,-0.11513210833072662,-69.90880584716797,79.618,13.266,0.0,0.0,979.9765625,11,0
1139.3978271484375,68525,309,1.0,0.006126280874013901,0.0,8,11024,1,-680.7791748046875,2.6797430515289307,-283.55633544921875,-50.20787811279297,-0.101436547935009,-69.94170379638672,79.618,13.283,0.0,0.0,981.40625,11,0
1139.406982421875,68526,310,1.0,0.011553168296813965,0.0,8,11028,1,-681.615966796875,2.678184986114502,-284.722412109375,-50.21265411376953,-0.08715789765119553,-69.980712890625,79.618,13.299,0.0,0.0,982.8359375,11,0
1139.4254150390625,68527,310,1.0,0.017025304958224297,0.0,8,11032,1,-682.4527587890625,2.6769204139709473,-285.8891906738281,-50.206016540527344,-0.06697776913642883,-70.02735900878906,79.618,13.316,0.0,0.0,984.265625,11,0
1139.44384765625,68528,310,1.0,0.022477151826024055,0.0,8,11036,1,-683.2893676757812,2.6759867668151855,-287.05682373046875,-50.18647766113281,-0.04943890869617462,-70.08287811279297,79.618,13.333,0.0,0.0,985.6953125,11,0
1139.4622802734375,68529,309,1.0,0.027935395017266273,1.0,8,10726,0,-684.1240234375,2.6749260425567627,-288.223388671875,-49.95237350463867,-0.06993259489536285,-69.86492156982422,79.618,13.349,0.0,0.0,987.12109375,11,0
1139.480712890625,68530,307,1.0,0.032273001968860626,1.0,8,10643,0,-684.9529418945312,2.6737332344055176,-289.38409423828125,-49.57658004760742,-0.07168110460042953,-69.4772720336914,79.618,13.366,0.0,0.0,988.5390625,11,0
1139.489990234375,68531,304,0.0,0.03333025425672531,1.0,8,10398,0,-685.775146484375,2.672470808029175,-290.53790283203125,-49.12281799316406,0.0028705447912216187,-69.01541900634766,79.618,13.383,0.0,0.0,989.94921875,11,0
1139.5084228515625,68532,302,0.0,0.036595385521650314,1.0,8,10289,0,-686.5892944335938,2.6722774505615234,-291.6835632324219,-48.643489837646484,-0.020621255040168762,-68.53913116455078,79.618,13.399,0.0,0.0,991.34765625,11,0
1139.5267333984375,68533,300,0.0,0.04232978820800781,1.0,8,10204,0,-687.3950805664062,2.6717159748077393,-292.82122802734375,-48.125343322753906,-0.0044308193027973175,-68.05237579345703,79.618,13.416,0.0,0.0,992.73828125,11,0
1139.5450439453125,68534,297,0.0,0.04812079295516014,1.0,8,10561,0,-688.1921997070312,2.671560287475586,-293.9510803222656,-47.604095458984375,0.021322404965758324,-67.60431671142578,79.618,13.433,0.0,0.0,994.11328125,11,0
1139.5631103515625,68535,295,0.0,0.05398045480251312,1.0,7,11313,0,-688.9803466796875,2.6718590259552,-295.073486328125,-47.052947998046875,0.015299485996365547,-67.1472396850586,79.618,13.449,0.0,0.0,995.4765625,11,0
1139.5811767578125,68536,292,0.0,0.059990186244249344,1.0,7,11359,0,-689.75927734375,2.672069787979126,-296.1887512207031,-46.51358413696289,0.03389393165707588,-66.76106262207031,79.618,13.466,0.0,0.0,996.83203125,11,0
1139.5902099609375,68537,290,0.0,0.06597668677568436,1.0,7,11291,0,-690.5294189453125,2.672636032104492,-297.2983093261719,-45.98381805419922,0.05371708422899246,-66.43429565429688,79.618,13.483,0.0,0.0,998.17578125,11,0
1139.609375,68538,288,0.0,0.07191800326108932,1.0,7,11052,0,-691.2904663085938,2.673503875732422,-298.40228271484375,-45.417076110839844,0.05066196620464325,-66.0884780883789,79.618,13.499,0.0,0.0,999.51171875,11,0
1139.628662109375,68539,286,0.0,0.06932388246059418,1.0,7,10931,0,-692.04150390625,2.674346446990967,-299.5,-44.807430267333984,0.05200626701116562,-65.69898223876953,79.618,13.516,0.0,0.0,1000.8359375,11,0
1139.64794921875,68540,283,0.0,0.06982464343309402,1.0,7,10826,0,-692.7822265625,2.675290107727051,-300.5911865234375,-44.1794319152832,0.06105330213904381,-65.31040954589844,79.618,13.533,0.0,0.0,1002.1484375,11,0
1139.657470703125,68541,281,0.0,0.06961771100759506,1.0,7,10722,0,-693.5122680664062,2.67643404006958,-301.6759948730469,-43.538719177246094,0.07508059591054916,-64.9295425415039,79.618,13.549,0.0,0.0,1003.453125,11,0
1139.6751708984375,68542,278,0.0,0.0707906112074852,1.0,7,10622,0,-694.231689453125,2.6778275966644287,-302.7545166015625,-42.88060760498047,0.1122928038239479,-64.55014038085938,79.618,13.566,0.0,0.0,1004.7421875,11,0
1139.69287109375,68543,276,0.0,0.07233170419931412,1.0,7,10525,0,-694.9400634765625,2.6797966957092285,-303.8267822265625,-42.21982192993164,0.12243888527154922,-64.1853256225586,79.618,13.583,0.0,0.0,1006.0234375,11,0
1139.7108154296875,68544,274,0.0,0.0737232118844986,1.0,7,10865,0,-695.63720703125,2.681929349899292,-304.8931579589844,-41.56206512451172,0.13160231709480286,-63.8476676940918,79.618,13.599,0.0,0.0,1007.29296875,11,0
1139.7291259765625,68545,271,0.0,0.07516331225633621,1.0,6,11789,0,-696.3233642578125,2.684252977371216,-305.9537353515625,-40.87826156616211,0.14614877104759216,-63.46391296386719,79.618,13.616,0.0,0.0,1008.55078125,11,0
1139.747314453125,68546,269,0.0,0.07663091272115707,1.0,6,11958,0,-696.9981079101562,2.6868581771850586,-307.00787353515625,-40.19964599609375,0.16342854499816895,-63.11375045776367,79.618,13.633,0.0,0.0,1009.796875,11,0
1139.7564697265625,68547,267,0.0,0.07772697508335114,1.0,6,11928,0,-697.661865234375,2.689737319946289,-308.0570983886719,-39.556785583496094,0.1792813092470169,-62.84771728515625,79.618,13.649,0.0,0.0,1011.03515625,11,0
1139.7745361328125,68548,265,0.0,0.07908167690038681,1.0,6,11660,0,-698.31494140625,2.6928980350494385,-309.10186767578125,-38.90365219116211,0.19741396605968475,-62.56007385253906,79.618,13.666,0.0,0.0,1012.26171875,11,0
1139.7923583984375,68549,263,0.0,0.08071073889732361,1.0,6,11621,0,-698.9569091796875,2.6964163780212402,-310.1417541503906,-38.25224304199219,0.22077839076519012,-62.289363861083984,79.618,13.683,0.0,0.0,1013.48046875,11,0
1139.8101806640625,68550,261,0.0,0.07447969168424606,1.0,6,11488,0,-699.5882568359375,2.7002813816070557,-311.1774597167969,-37.61065673828125,0.24101422727108002,-62.03031921386719,79.618,13.699,0.0,0.0,1014.6875,11,0
1139.828125,68551,258,0.0,0.06872513145208359,1.0,6,11335,0,-700.2088012695312,2.704580068588257,-312.208251953125,-36.9529914855957,0.27048805356025696,-61.704811096191406,79.618,13.716,0.0,0.0,1015.88671875,11,0
1139.8460693359375,68552,256,0.0,0.06186223402619362,1.0,6,11208,0,-700.818359375,2.709404468536377,-313.233154296875,-36.29597473144531,0.3035968542098999,-61.33987045288086,79.618,13.733,0.0,0.0,1017.07421875,11,0
1139.8641357421875,68553,254,0.0,0.04925761744379997,1.0,6,11096,0,-701.4170532226562,2.714743137359619,-314.25177001953125,-35.654945373535156,0.3332845866680145,-60.9571533203125,79.618,13.749,0.0,0.0,1018.25390625,11,0
1139.873291015625,68554,251,0.0,0.04265350475907326,1.0,6,11002,0,-702.005126953125,2.72066068649292,-315.26385498046875,-35.02024841308594,0.3712136745452881,-60.562652587890625,79.618,13.766,0.0,0.0,1019.41796875,11,0
1139.8914794921875,68555,249,0.0,0.03557129204273224,1.0,6,11314,0,-702.5828857421875,2.7271900177001953,-316.2696838378906,-34.424556732177734,0.4062238335609436,-60.21543502807617,79.618,13.783,0.0,0.0,1020.57421875,11,0
1139.909912109375,68556,247,0.0,0.0284238550812006,1.0,5,12332,0,-703.1513061523438,2.7342848777770996,-317.2705078125,-33.86610412597656,0.43822336196899414,-59.899803161621094,79.618,13.799,0.0,0.0,1021.72265625,11,0
1139.9283447265625,68557,245,0.0,0.021253859624266624,1.0,5,12573,0,-703.7102661132812,2.7418036460876465,-318.26507568359375,-33.31012725830078,0.46053820848464966,-59.523319244384766,79.618,13.816,0.0,0.0,1022.859375,11,0
1139.94677734375,68558,243,0.0,0.014004139229655266,1.0,5,12561,0,-704.2604370117188,2.7496585845947266,-319.2539367675781,-32.80689239501953,0.47668102383613586,-59.19596862792969,79.618,13.833,0.0,0.0,1023.98828125,11,0
1139.96533203125,68559,241,0.0,0.01334389764815569,1.0,5,12350,0,-704.802490234375,2.757697820663452,-320.2372131347656,-32.328006744384766,0.48712047934532166,-58.85272979736328,79.618,13.849,0.0,0.0,1025.10546875,11,0
1139.9744873046875,68560,239,0.0,0.005965286400169134,1.0,5,12224,0,-705.3370361328125,2.765824556350708,-321.21502685546875,-31.891498565673828,0.4864841401576996,-58.5312614440918,79.618,13.866,0.0,0.0,1026.21484375,11,0
1139.992919921875,68561,237,0.0,-0.0,1.0,5,12069,0,-705.8643798828125,2.773980140686035,-322.1868591308594,-31.460693359375,0.4920090138912201,-58.140228271484375,79.618,13.883,0.0,0.0,1027.31640625,11,0
1140.0113525390625,68562,235,0.0,-0.0,1.0,5,11922,0,-706.3845825195312,2.7822012901306152,-323.15155029296875,-31.03634262084961,0.4946832060813904,-57.68942642211914,79.618,13.899,0.0,0.0,1028.41015625,11,0
1140.0299072265625,68563,233,0.0,-0.0,1.0,5,11783,0,-706.8978271484375,2.790503978729248,-324.1083984375,-30.627653121948242,0.4996871054172516,-57.20948791503906,79.618,13.916,0.0,0.0,1029.4921875,11,0
1140.0391845703125,68564,233,0.0,-0.0,1.0,5,11783,0,-706.8978271484375,2.790503978729248,-324.1083984375,-30.627653121948242,0.4996871054172516,-57.20948791503906,79.618,13.933,0.0,0.0,1029.4921875,11,0
1140.0577392578125,68565,229,0.0,-0.0,1.0,5,11919,0,-707.9048461914062,2.8071982860565186,-325.99774169921875,-29.872543334960938,0.5012105107307434,-56.242313385009766,79.618,13.949,0.0,0.0,1031.625,11,0
1140.0762939453125,68566,226,0.0,-0.0,1.0,4,12806,0,-708.3992309570312,2.815573215484619,-326.93017578125,-29.50630760192871,0.5050593018531799,-55.714927673339844,79.618,13.966,0.0,0.0,1032.67578125,11,0
1140.0947265625,68567,224,0.0,-0.0,1.0,4,13092,0,-708.8875122070312,2.824033737182617,-327.8534240722656,-29.14786720275879,0.5082808136940002,-55.172054290771484,79.618,13.983,0.0,0.0,1033.71484375,11,0
1140.1131591796875,68568,222,0.0,-0.0,1.0,4,13200,0,-709.3701171875,2.8325023651123047,-328.768310546875,-28.831241607666016,0.507820188999176,-54.70158386230469,79.618,13.999,0.0,0.0,1034.74609375,11,0
1140.12255859375,68569,222,0.0,-0.0,1.0,4,13200,0,-709.3701171875,2.8325023651123047,-328.768310546875,-28.831241607666016,0.507820188999176,-54.70158386230469,79.618,14.016,0.0,0.0,1034.74609375,11,0
1140.1416015625,68570,218,0.0,-0.00022565966355614364,1.0,4,12756,0,-710.3203735351562,2.8493897914886475,-330.57513427734375,-28.23042869567871,0.5070078372955322,-53.75992965698242,79.618,14.033,0.0,0.0,1036.78125,11,0
