session_time,frame_id,speed,throttle,steer,brake,gear,engine_rpm,drs,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,last_lap_time,current_lap_time,sector1_time,sector2_time,lap_distance,current_lap_num,sector
1159.0753173828125,69713,258,1.0,0.1430549472570419,0.0,7,11236,0,-30.21062469482422,3.545876979827881,-796.8721313476562,65.77035522460938,0.1755965203046798,28.9095458984375,79.618,32.958,27.541,0.0,2121.59765625,11,1
1159.0860595703125,69714,258,1.0,0.1430549472570419,0.0,7,11236,0,-30.21062469482422,3.545876979827881,-796.8721313476562,65.77035522460938,0.1755965203046798,28.9095458984375,79.618,32.975,27.541,0.0,2121.59765625,11,1
1159.107666015625,69715,258,1.0,0.145347461104393,0.0,7,10696,0,-28.025903701782227,3.551069021224976,-795.8899536132812,65.36881256103516,0.1376823037862777,29.955209732055664,79.618,32.991,27.541,0.0,2124.05078125,11,1
1159.1185302734375,69716,258,1.0,0.145347461104393,0.0,7,10696,0,-28.025903701782227,3.551069021224976,-795.8899536132812,65.36881256103516,0.1376823037862777,29.955209732055664,79.618,33.008,27.541,0.0,2124.05078125,11,1
1159.14013671875,69717,259,1.0,0.1334443986415863,0.0,7,10449,0,-25.854127883911133,3.554988384246826,-794.8720703125,64.95272064208984,0.1013866811990737,31.019344329833984,79.618,33.024,27.541,0.0,2126.5078125,11,1
1159.1510009765625,69718,259,1.0,0.1334443986415863,0.0,7,10449,0,-25.854127883911133,3.554988384246826,-794.8720703125,64.95272064208984,0.1013866811990737,31.019344329833984,79.618,33.041,27.541,0.0,2126.5078125,11,1
1159.1727294921875,69719,259,1.0,0.1188177987933158,0.0,7,10442,0,-24.77392578125,3.5565381050109863,-794.3499145507812,64.71012878417969,0.0873981118202209,31.54068756103516,79.618,33.058,27.541,0.0,2127.734375,11,1
1159.1834716796875,69720,259,1.0,0.1059733182191848,0.0,7,10443,0,-23.69781494140625,3.557835340499878,-793.8192749023438,64.46435546875,0.0706966295838356,32.052486419677734,79.618,33.058,27.541,0.0,2128.9609375,11,1
1159.2049560546875,69721,259,1.0,0.1035941466689109,0.0,7,10442,0,-22.62580108642578,3.558851957321167,-793.2800903320312,64.21829223632812,0.0543855093419551,32.56393814086914,79.618,33.091,27.541,0.0,2130.1875,11,1
1159.226318359375,69722,259,1.0,0.1048265546560287,0.0,7,10445,0,-20.49405860900879,3.560065269470215,-792.17626953125,63.727447509765625,0.0210989043116569,33.57792282104492,79.618,33.108,27.541,0.0,2132.640625,11,1
1159.237060546875,69723,259,1.0,0.1048265546560287,0.0,7,10445,0,-20.49405860900879,3.560065269470215,-792.17626953125,63.727447509765625,0.0210989043116569,33.57792282104492,79.618,33.124,27.541,0.0,2132.640625,11,1
1159.2584228515625,69724,259,1.0,0.1067617312073707,0.0,7,10452,0,-18.37862777709961,3.5601725578308105,-791.0388793945312,63.240501403808594,-0.0137399518862366,34.57564163208008,79.618,33.141,27.541,0.0,2135.08984375,11,1
1159.26904296875,69725,259,1.0,0.1067617312073707,0.0,7,10452,0,-18.37862777709961,3.5601725578308105,-791.0388793945312,63.240501403808594,-0.0137399518862366,34.57564163208008,79.618,33.158,27.541,0.0,2135.08984375,11,1
1159.2900390625,69726,259,1.0,0.1065633893013,0.0,7,10455,0,-16.279237747192383,3.5589096546173096,-789.8688354492188,62.76389694213867,-0.0589762888848781,35.54473114013672,79.618,33.174,27.541,0.0,2137.546875,11,1
1159.310791015625,69727,259,1.0,0.0918638482689857,0.0,7,10458,0,-15.235433578491213,3.55770206451416,-789.2719116210938,62.53213882446289,-0.0820789113640785,36.01048278808594,79.618,33.191,27.541,0.0,2138.7734375,11,1
1159.3211669921875,69728,259,1.0,0.0918638482689857,0.0,7,10458,0,-15.235433578491213,3.55770206451416,-789.2719116210938,62.53213882446289,-0.0820789113640785,36.01048278808594,79.618,33.208,27.541,0.0,2138.7734375,11,1
1159.3419189453125,69729,260,1.0,0.0787824094295501,0.0,7,10466,0,-13.159185409545898,3.554053544998169,-788.0552368164062,62.08414459228516,-0.1360390037298202,36.90402221679688,79.618,33.224,27.541,0.0,2141.23046875,11,1
1159.3521728515625,69730,260,1.0,0.0787824094295501,0.0,7,10466,0,-13.159185409545898,3.554053544998169,-788.0552368164062,62.08414459228516,-0.1360390037298202,36.90402221679688,79.618,33.241,27.541,0.0,2141.23046875,11,1
1159.372802734375,69731,260,1.0,0.0532832816243171,0.0,7,10464,0,-11.09723663330078,3.5484602451324463,-786.8099975585938,61.6734733581543,-0.1911297887563705,37.73223114013672,79.618,33.258,27.541,0.0,2143.69140625,11,1
1159.3935546875,69732,260,1.0,0.0533435270190238,0.0,7,10469,0,-10.071237564086914,3.5450634956359863,-786.1773681640625,61.48019027709961,-0.2123249173164367,38.12832260131836,79.618,33.274,27.541,0.0,2144.92578125,11,1
1159.40380859375,69733,260,1.0,0.0533435270190238,0.0,7,10469,0,-10.071237564086914,3.5450634956359863,-786.1773681640625,61.48019027709961,-0.2123249173164367,38.12832260131836,79.618,33.291,27.541,0.0,2144.92578125,11,1
1159.4244384765625,69734,260,1.0,0.0565423555672168,0.0,7,10477,0,-8.028571128845215,3.537426233291626,-784.8924560546875,61.11456298828125,-0.2385081052780151,38.89604187011719,79.618,33.308,27.541,0.0,2147.3984375,11,1
1159.445068359375,69735,260,1.0,0.0565795712172985,0.0,7,10481,0,-7.011693000793457,3.533441066741944,-784.2406005859375,60.940677642822266,-0.2384681850671768,39.264793395996094,79.618,33.324,27.541,0.0,2148.63671875,11,1
1159.4554443359375,69736,260,1.0,0.0565795712172985,0.0,7,10481,0,-7.011693000793457,3.533441066741944,-784.2406005859375,60.940677642822266,-0.2384681850671768,39.264793395996094,79.618,33.341,27.541,0.0,2148.63671875,11,1
1159.475830078125,69737,261,1.0,0.056650198996067,0.0,7,10490,0,-4.98635196685791,3.525754690170288,-782.9189453125,60.61124801635742,-0.2219129353761673,39.96986770629883,79.618,33.358,27.541,0.0,2151.1171875,11,1
1159.4962158203125,69738,261,1.0,0.0565294809639453,0.0,7,10495,0,-3.977682113647461,3.522153615951538,-782.24951171875,60.45587921142578,-0.2123429328203201,40.30631637573242,79.618,33.374,27.541,0.0,2152.359375,11,1
1159.5062255859375,69739,261,1.0,0.0560274980962276,0.0,7,10504,0,-2.971550941467285,3.518667221069336,-781.5745849609375,60.30576705932617,-0.2080755978822708,40.631683349609375,79.618,33.391,27.541,0.0,2153.60546875,11,1
1159.5262451171875,69740,261,1.0,0.054545272141695,0.0,7,10514,0,-1.96787691116333,3.515217065811157,-780.894287109375,60.15999221801758,-0.206331580877304,40.9482307434082,79.618,33.408,27.541,0.0,2154.84765625,11,1
1159.5460205078125,69741,262,1.0,0.0541047416627407,0.0,7,10525,0,-0.96660178899765,3.511742353439331,-780.2088012695312,60.017520904541016,-0.2109713107347488,41.2569465637207,79.618,33.424,27.541,0.0,2156.08984375,11,1
1159.555908203125,69742,262,1.0,0.0541047416627407,0.0,7,10525,0,-0.96660178899765,3.511742353439331,-780.2088012695312,60.017520904541016,-0.2109713107347488,41.2569465637207,79.618,33.441,27.541,0.0,2156.08984375,11,1
1159.57568359375,69743,262,1.0,0.0543752796947956,0.0,7,10540,0,1.028959035873413,3.5043294429779053,-778.8226318359375,59.74052047729492,-0.2313797920942306,41.860687255859375,79.618,33.458,27.541,0.0,2158.57421875,11,1
1159.5960693359375,69744,262,1.0,0.0541000962257385,0.0,7,10548,0,2.023294687271118,3.500396966934204,-778.1220703125,59.60276412963867,-0.238954097032547,42.15821838378906,79.618,33.474,27.541,0.0,2159.8203125,11,1
1159.6064453125,69745,263,1.0,0.0549144148826599,0.0,7,10554,0,3.015329360961914,3.496377229690552,-777.4165649414062,59.464332580566406,-0.2421439737081527,42.45497131347656,79.618,33.491,27.541,0.0,2161.0625,11,1
1159.6273193359375,69746,263,1.0,0.0588758587837219,0.0,7,10561,0,4.005024433135986,3.4923336505889893,-776.7061157226562,59.322113037109375,-0.2432129234075546,42.75319290161133,79.618,33.508,27.541,0.0,2162.30859375,11,1
1159.6376953125,69747,263,1.0,0.0588758587837219,0.0,7,10561,0,4.005024433135986,3.4923336505889893,-776.7061157226562,59.322113037109375,-0.2432129234075546,42.75319290161133,79.618,33.524,27.541,0.0,2162.30859375,11,1
1159.658203125,69748,263,1.0,0.0720178037881851,0.0,7,10576,0,5.976986885070801,3.484237670898437,-775.2699584960938,59.01520538330078,-0.2406139075756073,43.36637878417969,79.618,33.541,27.541,0.0,2164.796875,11,1
1159.6776123046875,69749,263,1.0,0.0788673460483551,0.0,7,10586,0,6.958942413330078,3.480271339416504,-774.5441284179688,58.84574508666992,-0.2362892776727676,43.6844482421875,79.618,33.558,27.541,0.0,2166.04296875,11,1
1159.6966552734375,69750,264,1.0,0.0858004093170166,0.0,7,10595,0,7.937954425811768,3.476376533508301,-773.8128051757812,58.66400909423828,-0.2313340157270431,44.01270294189453,79.618,33.574,27.541,0.0,2167.2890625,11,1
1159.7060546875,69751,264,1.0,0.0858004093170166,0.0,7,10595,0,7.937954425811768,3.476376533508301,-773.8128051757812,58.66400909423828,-0.2313340157270431,44.01270294189453,79.618,33.591,27.541,0.0,2167.2890625,11,1
